id,title,handle,country,subs,videos,views,avg_per_video,views_per_sub,desc_draw_signal,desc_anim_signal,desc_snippet
UCurYxozQbvKn-oNUxNJh45Q,GREAT IDEAS GREAT LIFE,@greatideasgreatlifeindia,IN,7160000,726,701449255,966183.5468319559,97.96777304469273,0,0,"📚 I make Short Documentaries on Self Improvement, Business & Money    Hi, my name is Hemant Pant. 🌟 After leaving three government jobs, I became a fu"
UCzsXy9p8LlfShXMRVr3nz5w,Booksparks,@sonabooksparks,US,7,15,204,13.6,29.142857142857142,0,0,"Welcome to BookSparks — I’m Sona! Here you’ll find: 📚 Summaries of life-changing books on success, communication, productivity, and personal growth. 💡"
UC1QAOyWvkQ5cn9V81g4f8Iw,Wolfsuka: Book Summaries,@wolfsukabooksummaries7107,US,14000,31,1212055,39098.54838709677,86.57535714285714,0,0,"Animated book summaries, book summaries and book reviews! Thank you for joining me as we explore books of all genres, plus stoicism and self-actualiza"
UCjaSd6wUGj7aB-54ENzCRqg,Discipline Doodle 597,@disciplinedoodle597,,1,1,15,15.0,15.0,1,0,"Welcome to Discipline Doodle — where productivity meets doodles.  This channel creates relatable stickman animations about: discipline, procrastinatio"
UCyZ-C4B-Rwc702V1w8rxZlA,Scale Smartly Today,@scale_smartly_today,,45,104,12828,123.34615384615384,285.06666666666666,1,0,Learning is Fun with whiteboard quick concept drawing. You will learn to scale smartly.
UCki_HXhprX1iy7ndgX90lfw,ABA Exam Review - Behavior Tech & Behavior Analyst,@abaexamreview,US,110000,1441,13918937,9659.220680083276,126.5357909090909,0,0,ABA Exam Review. Preparation is key. Take control of your RBT® and BCBA® exam prep using our videos and RBT® and BCBA® study guide. Once you know your
UCoGzv_eLEDEHncFEl_xuiqg,Four Minute Books,@fourminutebooks,DE,88400,237,3813504,16090.73417721519,43.13918552036199,1,0,"Four Minute Books is a collection of over 1,000 free book summaries, each of which draws 3 lessons from one of the world's best books. Get smarter in "
UCyEdTOLABQm5FqoRSfAo5gQ,The Book Summary,@thebooksummary-info,IN,32100,22,22829,1037.6818181818182,0.711183800623053,0,0,Hello Guys... Welcome to The Book Summary!  यहाँ आपको मिलेंगे ऐसे विचार और कहानियाँ जो आपकी सोच को नई दिशा दें।  Book Summaries History & Historical M
UCaWrdVBLzvMVWmIizYzoUsg,Rufbuk - Book Summary,@rufbuk,IN,564,24,195927,8163.625,347.38829787234044,0,0,"Rufbuk is an educational channel. Rufbuk will help you grow your intellect and will take you deep into the mind of the authors, who have changed the w"
UCnNu6IY9YIPk4frR6MBuzMw,MentalEFit,@mentalefit,US,20600,20,944448,47222.4,45.84699029126214,0,0,"MentalEFit features animated book summaries, lessons, and knowledge from a variety of sources. This channel is for the intellectually curious and the "
UCpichUKV_vG-ByL6ImjPWbA,Doodle Psychology,@doodlepsychology-b6p,,0,1,37,37.0,0.0,1,0,"Complex psychology made simple with doodles. 🧠✏️  Welcome to Doodle Psychology! We break down high-level psychology, self-improvement, productivity ha"
UCetEc_ohDhKkOlMRh13RL4g,5-Minute Book Summary,@booksummaryfive,US,7940,524,323643,617.6393129770993,40.76108312342569,0,0,"Welcome to Book Summary 5, the ""5-Minute Book Summary"" channel. This is the go-to YouTube channel for concise and insightful summaries of the most pop"
UCBl9zAUKl1Fnm1sNS2RNmpg,The Rich Within,@therichwithin,IT,10,2,705,352.5,70.5,1,0,"Wealth Starts in the Mind!  We create easy-to-understand, animated book summaries, motivational content, and practical strategies that teach you how t"
UC7opQKIw0Cu8ucgpduTT_dA,FilmeBook Animated Summary,@filmebookstudio,US,49,60,2123,35.38333333333333,43.326530612244895,0,0,"🎬📚 Welcome to FilmeBook Summaries & Lessons, the home of animated book summaries that bring the world’s most powerful ideas to life. Here you’ll find "
UCCYe21sPAanzXFjBTo5m33g,The Built Mindset,@thebuiltmindset,US,20,11,971,88.27272727272727,48.55,0,0,Build Your Mind for great goals
UC0Ezy6OMJ5DSYrKpW9D1pJg,Book Ginger,@officialbookginger,US,7300,370,3736802,10099.464864864865,511.8906849315068,1,0,"Welcome to Bookginger. We have selected books that can help you grow your mindset, build wealth, and just become the best version of yourself. https:/"
UC02x9yG9ZFF_VZp1VnMoptg,Productivity Game,@productivitygame,US,654000,332,39447368,118817.3734939759,60.31707645259939,0,0,"Join me as I distill the best books on performance and productivity into quick, engaging, and actionable videos. Together, we'll discover ways to live"
UCWkR6fFAnzE_Bemx7G8ESog,Benime,@benime6650,IN,6330,48,800965,16686.770833333332,126.5347551342812,1,0,Benime - AI powered whiteboard animation video creation application 
UCQoNiU4iNKT3oc4GuqVhJ0w,Dental Whiteboard Videos By Toonvertising,@toonvertising,,288,22,23319,1059.9545454545455,80.96875,1,0,
UCdz0i2bTWnaY6VpOyWzXz9w,Whiteboard Animation Studio,@whiteboardanimationstudio,,156,3,25761,8587.0,165.1346153846154,1,0,"Greetings!  Welcome to ""Whiteboard Animation Studio"".  Are you looking to make your message more engaging and memorable? Look no further! We'll create"
UCU3UL0sWWHLmG9vsswXnskQ,Sketching Psychology,@sketchingpsychology,PH,0,1,107,107.0,0.0,1,0,Psychology explained through quiet stories and simple sketch animations.  Unfinished Minds tells relatable human stories that reveal powerful psycholo
UCr06rUVYjjrEy89V-CVlhrA,The Doodle Files,@thedoodlefiles-co,,2,3,1182,394.0,591.0,1,0,"Welcome to The Doodle Files!   This is a space where big life lessons are broken down into simple, hand-drawn lines. Through minimalist stick-figure a"
UCWXfFy_Yw76kEh81lnriAaw,Ninjastic,@ninjastic5547,AE,2,4,144,36.0,72.0,1,0,"Welcome Doodle Talk  which is about making whiteboard animation videos. These videos can be used for book summaries, storytelling or even  self develo"
UCeTzmqFpQ2_iemuQ7H5mElw,Mind Unchained,@mind-unchained,GB,1890,37,11667,315.3243243243243,6.173015873015873,1,0,"Welcome to Mind Unchained. Discover the hidden psychology behind human behavior, manipulation, emotional intelligence, critical thinking, philosophy, "
UCf2iZQNPd4z2m3ELXnU64Pw,White board animation,@whiteboardanimationexplainer,,27,62,17528,282.7096774193548,649.1851851851852,1,0,"""Welcome to ""Whiteboardanimation"" where we bring complex topics to life through captivating whiteboard animations! Join us as we explore a wide range "
UC6wMyIRZ23YsIHUTkcWkejQ,intothedoodleverse,@intothedoodleverse,,1,3,697,232.33333333333334,697.0,1,0,"Welcome to intothedoodleverse—where doodles come to life and self-improvement gets a hilarious, animated twist! Here, we turn everyday challenges into"
UCb8FdhUVRBTJ5YRSaoeeCjQ,K Sketch,@ksketch96,IN,30,26,4344,167.07692307692307,144.8,1,0,"Welcome to K Sketch!  Every Line Tells a Story.  K Sketch is an educational channel that explains Science, History, Psychology, Technology, Space, Mys"
UCNSQTSp1gi3WN_7jf550xxg,Doodle Docs,@doodledocshq,,2,3,44,14.666666666666666,22.0,1,0,"Welcome to Doodle Docs – Smart Hacks, Big Ideas, Fun Animations! 🎨🚀 Ever wished success, motivation, and life hacks came in bite-sized, fun, and easy-"
UCnCtO8Xfhu9j3COI6_TvpsQ,The Thinking Stickman,@thethinkingstickman7,,4,29,14616,504.0,3654.0,1,0,"The Thinking Stickman explores the strangest corners of human history, evolution, anthropology, and psychology, all through hand-drawn doodle animatio"
UCiwwia569lTjcCO1xhuHFyg,Chalk Board Tales By A.Y.K.A,@chalk-boardtalesbyayka,PK,47,5,393,78.6,8.361702127659575,1,0,Chalkboard Tales by Ayka – Inspiring Animated Stories for All Ages 🎬✏️ Welcome to Chalkboard Tales by Ayka! 🌟 Dive into whiteboard and doodle-animated
UCmey3ASBsV2SGy2po2Mvj8g,Human Paradox,@thehumanparadoxy,,1,2,6,3.0,6.0,1,0,"The Human Paradox explores psychology, philosophy, and self-improvement through thought-provoking whiteboard animations. Discover the contradictions o"
UCID8BdVRxsVZSSRCBncO6FQ,ThinkInk Animations,@thinkinkanimations,MY,73,7,2068,295.42857142857144,28.328767123287673,1,0,🎨 I turn life-changing books into engaging whiteboard animations—hit SUBSCRIBE and let’s learn together!  https://www.youtube.com/channel/UCID8BdVRxsV
UCGdyo4ST95aUxvrmTG8jQzQ,Stickman Doodles,@thestickmandoodles,US,6,7,1386,198.0,231.0,1,0,"Welcome to Stickman Doodles!  At Stickman Doodles, we turn complex ideas into simple, entertaining animated stickman stories that are easy to understa"
UCO9MrE1VI3RNCu6ZsN2jsBQ,SimpliShow,@simplishow_01,IN,24,1,1815,1815.0,75.625,1,0,"Welcome to The Whiteboard.  Life is complicated. Let's simplify it.  Through the power of animation, we explore the big ideas: philosophy, psychology,"
UCtojZEZsng5h_wytUoxjIEg,Sapiens Sketch,@sapienssketch-e7l,NL,11,40,17898,447.45,1627.090909090909,1,0,"Why does your brain still run Stone Age software in a 21st-century world? Sapiens Sketch turns human evolution, psychology, and history into simple ha"
UCsu95BLDlsFEu3mSwVA9-fQ,Grow Doodle,@growdoodle,KH,1,3,45,15.0,45.0,1,0,"Welcome to GrowDoodle, where powerful life lessons are told through simple stick-figure stories. Each video blends education, motivation, and self-imp"
UCsLbIKPGcwPWMxj4-L4LHNg,Explain by Sketch,@explainbysketch,FR,146,66,32008,484.969696969697,219.23287671232876,1,0,"🎨 Welcome to Explain by Sketch — where ideas come to life through drawings and animated videos!  Here, we break down complex topics from science, hist"
UCe95XprwMX2AO5qDGBCXyXg,Jacob-Vision,@jacob-vision,EG,53,12,5530,460.8333333333333,104.33962264150944,1,0,"Jacob Vision – Philosophy Explained Whiteboard, and Deep Thinking Welcome to Jacob Vision, your go-to channel for easy-to-understand philosophy, moder"
UCJUL2-Zef0kI79_MUQhtdog,NO CHILL,@nochillyt1,US,2,4,42,10.5,21.0,1,0,You have been walking around with the most complex object in the known universe sitting inside your skull — and nobody ever gave you the manual -No Ch
UCBL7HdIGtWYipZuczsJqzBg,Animate Aishu,@animateaishu,IN,739000,312,111936929,358772.2083333333,151.4708105548038,0,0,"Welcome to Animate Aishu, the channel where you can learn how to improve yourself in every aspect of life. Whether you want to boost your productivity"
UCsD_bUqsckqjwPZkRytyGvQ,Mind Doodle,@minddoodleofficial,IN,15,5,4074,814.8,271.6,1,0,"""Welcome to Mind Doodle. We break down the world's most powerful psychology, self-improvement, and discipline hacks into simple, animated stories. No "
UCzSXMQ9fB9Z0EHsXgPoUPWQ,PsycheCircuitry,@psychecircuitry,US,0,8,21,2.625,0.0,1,0,Welcome to a world where simple drawings reveal complex minds. This channel explores the hidden psychology behind everyday human behavior from overthi
UCBRCjh53YYjsupujaGXqGKQ,The Witty Explainer,@thewittyexplainer,US,604,26,33851,1301.9615384615386,56.044701986754966,1,0,I try to share best of my knowledge with you using whiteboard animation.
UCyq4RYxec76NJmFgP7zAP9g,Mind Dooble,@mindbooble,US,20,1,32595,32595.0,1629.75,1,0,Welcome to Mind Doodle – where simple doodle animations turn powerful ideas into easy-to-understand stories.  Our videos cover: ✅ Self Improvement ✅ P
UCv5QoP1VbViMTAuA1yp6TWA,StickMan Psychology,@stickman-ciphershadow,,20,6,6793,1132.1666666666667,339.65,1,0,"Simple drawings. Complicated brains.  Stickman Psychology explores the funny, strange, and relatable things humans do every day — from awkward convers"
UCYWVs2U6_NRY2q9qQxH6vJw,Doodle Time,@doodletime1,US,8640,14,6236145,445438.9285714286,721.7760416666666,1,0,"Everywhere you look, every thing you see... things are alive! At Doodle Time, we have fun making food, plants, and other ordinary objects come to life"
UCLqp78XtpOZXkbX6J-BrUSw,Animated Psychology,@animatedpsychologychannel,NL,2,2,189,94.5,94.5,1,0,Psychology concepts explained and animated. Hosted by a bachelor in Psychology and a newbie in drawing and animation. 
UC1KmNKYC1l0stjctkGswl6g,After Skool,@afterskool,,3780000,251,284855349,1134881.8685258965,75.35855793650794,1,0,All art is hand-drawn on an actual whiteboard with dry-erase markers. Each animation takes about 2 weeks to make. This is not Ai!  If you have a good 
UC8rjiyh3Svg_bbIj_y3q8Tg,Outlines,@outlinesmedia,IN,3,6,266,44.333333333333336,88.66666666666667,1,0,"We deconstruct the world’s most impactful ideas, frameworks, and books through high-retention whiteboard animations and deep philosophical analysis. F"
UCSBjIAKR703O5P3XmwEn3tQ,Emotional Odyssey,@emotionalodysey,US,3630,74,245484,3317.3513513513512,67.62644628099173,0,0,👩‍💼 psychologist/emotional counselor 🗓️ 10 Years of Experience ❤️ Self-Healing 🌟 Emotional Well-being Most of the difficulties encountered in life ess
UCx-gJ7MwjZaibPzP3Pd0ZYA,Psych Frame,@psychframe1,IN,23,18,4268,237.11111111111111,185.56521739130434,1,0,"Have you ever wondered why you procrastinate? Or why your brain forgets what you walked into a room for?  Welcome to [PsychFrame]!  On this channel, w"
UCtV9-ip5mbpuHd5hwhiE1sw,Psychology Toon,@psychologytoon,US,5,8,672,84.0,134.4,1,0,An educational channel specialized in simplifying Psychology through fun and easy Animations.  The meaning of our name: The name combines Psychology a
UCX2EJTvinrngNFuekJmztLg,Second Order,@thinksecondorder,,1,1,20,20.0,20.0,1,0,"""First-order thinking is simplistic and superficial. Second-order thinking is deep, complex, and convoluted."" — Howard Marks  This channel is dedicate"
UCmF76Wn0p64tSyiNCEiy_WA,InnerVAR,@innervar,NG,5,4,120,30.0,24.0,1,0,"Most self-help tells you what to do.  We tell you why you can't stop doing what you already know is wrong.  InnerVAR explores the hidden psychology, p"
UC2rW0NBEsmPHpB9IIXcKIig,Neuro Sketch,@neurosketch-1000,PK,1,2,14,7.0,14.0,1,0,"Welcome to NeuroSketch 🧠✏️  A unique learning space where human brain, behavior, and mindset are explained through emotional hand-drawn storytelling. "
UCrEopsb-hAWYAQIm7yRaBJw,Mind in Minutes Doodles,@mimdoodles,,0,1,4,4.0,0.0,1,0,"Welcome to Mind in Minutes Doodles – Stick Figure Animations That Simplify Self-Improvement! We create fun, fast-paced stick figure doodle videos that"
UCXXnO8TkcaAaAJup9i1xHGg,Psychology Sketched,@psychologysketched,,19,15,1065,71.0,56.05263157894737,1,0,"Welcome to Psychology Sketched – where complex psychology becomes simple. We break down human behavior, personality traits, and psychological patterns"
UCQhrC4WYz6wiUXWLmchfb8A,Vision Doodle,@visiondoodle-ofcl,PH,0,2,13,6.5,0.0,1,0,"Welcome to Vision Doodles — where simple stick figure animations deliver powerful life lessons, motivation, self-improvement, productivity tips, educa"
UC7Jk8DX4Dxd_v-_p9s9Elnw,Psych Lens,@psychlens-369,,20,25,18514,740.56,925.7,1,0,"Welcome to Psych Lens – a channel that explores human psychology, everyday behavior, and the hidden thoughts behind the choices we make.  Here you’ll "
UCQs7iOIM1akdn_2_hWnog_A,Figspire,@figspire,DE,0,2,157,78.5,0.0,1,0,"🎨 Welcome to FigSpire – where stick figures turn brainy concepts into ADVENTURES! 🚀✨ Dive into bite-sized animations that decode philosophy, psycholog"
UChSAsFBSOLltgbw-kWz4fyA,mindlnk,@mindlnk-f8u,,4,2,0,0.0,0.0,1,0,"Welcome to Mindlnk🧠✏️  Explore the hidden patterns behind human behavior, body language, emotions, relationships, and the mysterious ways our minds wo"
UCRxxsvs1lQQ3BFb6jLg9b-A,Doodle Mind,@doodlemindvideos,,4,5,2219,443.8,554.75,1,0,"Doodle Mind turns big ideas about psychology, self-improvement and the human mind into simple stick-figure stories. One small doodle, one big idea — n"
UC_a4-JDS8ninA1cvV6KCYOg,Studio Ninety9,@studioninety9110,PK,370,35,129411,3697.457142857143,349.75945945945944,0,0,
UCptn4FN8g9kyY4g4GvyPsRg,Doodle Discipline,@doodlediscipline1,US,49,30,17878,595.9333333333333,364.85714285714283,1,0,"We help you master personal development and success using simple stick figure animations.  Welcome to Doodle Discipline, where we break down life's bi"
UCe2Z2cP68NGCTugr_6dPJbg,Psychology & Faith,@psychologyfaith,US,3680,5,195577,39115.4,53.145923913043475,1,0,"Welcome to Psychology & Faith! 🌱  Do you ever feel unsteady, anxious, or lost amidst the pressures of daily life and social media? Our channel is here"
UC_6ctB0rlAr1tFT_CiJoBuw,Pen Master,@penmaster_pm,BD,80,129,99105,768.2558139534884,1238.8125,1,0,"Welcome to Pen Master — the home of powerful Whiteboard Animation. Here, complex ideas become simple through clean sketches, storytelling, and visual "
UCHacVMLp7bHDC7e4eoPi9Dw,Psychology Simplified,@psychologyissimplified,GB,274000,119,22245077,186933.42016806724,81.18641240875913,0,0,Psychology Simplified explains the hidden patterns behind everyday behavior.  Why some people need more time alone. Why others can't ask for help. Why
UCqPq3oYYkAHJFjmQ_6cLBsQ,Nabin Psychology ,@nabinpsy,,2,3,204,68.0,102.0,1,0,Welcome to Nabin psychology ✏️  We turn complex ideas into simple drawings and powerful stories so you can learn faster and think smarter.  On this ch
UCITiCIWJ6P3sThCRd0lHdDQ,Cerebral Sketch,@cerebralsketch,IN,14,27,1635,60.55555555555556,116.78571428571429,1,0,"Cerebral Sketch – Decode the Mind, Unlock Potential  Welcome to Cerebral Sketch, your go-to channel for exploring the human mind! 🧠 Here, we simplify "
UCDU7GzuAnF8TRWzcxb0VF8w,Doodle Crumbs,@doodlecrumbsyt,PH,2,13,348,26.76923076923077,174.0,1,0,"🧠 DoodleCrumbs — YouTube Channel Description  Tiny lessons for complicated humans. 🧠  Welcome to DoodleCrumbs, where psychology, self-improvement, pro"
UCfePHpoSWL990Ka7kZl4gvA,10D TOONS,@10dtoons,US,0,2,0,0.0,0.0,1,0," Welcome to 10D TOONS! 🎬✏️  Where simple drawings bring big stories to life! From hilarious stick-figure adventures to fascinating moments in history,"
UC6L5mvVrS2xPfcZ9QEpsAWA,Explain My Brand,@explainmybrand6040,PK,44,273,22947,84.05494505494505,521.5227272727273,1,0,"Do you have animation needs? A video script waiting to come alive? Looking for infographics, social media ads, e-learning modules, or even animated as"
UCEOtXbZgoLDQOqEnuo_gxJQ,stickmann17,@stickmann17,,0,10,23,2.3,0.0,1,0,"Welcome to **Stickman Doodles**! 👋  Simple drawings. Big stories.  Watch a tiny stickman come to life through funny adventures, wholesome moments, lif"
UCGlqqFwXmYN7NHOcPI-sXoA,Lana's animation-drawing,@greenrainbowfrendschapter2fan,,481,5,10881,2176.2,22.62162162162162,1,0,"🌈 Welcome to Lana's Little Adventures!  Join Lana on exciting adventures filled with friendship, kindness, learning, and imagination!  Our channel fea"
UCoMnt0XMMuKDg89JkQqBm-g,LEGENDARY LIFE LESSONS ,@legendary-lifelessons,,49,18,8271,459.5,168.79591836734693,1,0,"Welcome to Legendary Life Lessons, where animated stories are used to encourage self-growth, motivation, and inspiration. Each episode delivers timele"
UCOkYWbiSWIlCkTuXq-3Y2qA,Media Publicity,@mediapublicitytv,,1070,6,412706,68784.33333333333,385.70654205607474,0,0,"http://www.MediaPublicity.net  Media Publicity provides 'marketing intelligence'  Media - Publicity - Internet Marketing - Online Business"
UCC_ycdL5_Rw9b6UEmtmUE3g,HBA Services,@hbaservices,PK,2540000,1323,120979032,91442.95691609978,47.629540157480314,0,0,"From earning Rs. 8,000/month as an office boy to building a 3M+ strong digital family — my journey proves that content, skills, and consistency can tr"
UC_nGMCiXp0jH36symAp3z-w,Nifty Analysis For Tomorrow,@niftyanalysisfortomorrow,IN,12700,51,2180241,42749.82352941176,171.67251968503936,0,0,Hello Friends...My name is Abhishek & welcome to Nifty Analysis For Tomorrow    
UCDipKUJWw8t20yP7W3vxmEw,Ghibli Moral magic TV,@ghiblimoralstoriestv-g3r,PK,2,4,29,7.25,14.5,1,0,"Welcome to our world of **Studio Ghibli Style Animation**, where imagination comes to life through beautiful **2D animated stories**. Discover **origi"
UCrA_TfLEOQnNtWwP3tbHcNw,ketzbook,@ketzbook,US,120000,136,15969978,117426.30882352941,133.08315,0,0,Instructional videos to help you learn chemistry ketzbook.com
UCpWT_QfKk7BJIpn709YgsYA,Website Learners,@websitelearners,IN,2900000,816,256349716,314154.0637254902,88.39645379310345,0,0,Website Learners was created to make building websites faster & easier. Our goal with WebsiteLearners is to make your online business journey simpler 
UCi1nYkLjKGtqj8zwxvYUA0Q,Scott Luu,@dreamlet,US,40100,265,4275728,16134.822641509434,106.62663341645886,0,0,"Experiencing life to its fullest — one challenge at a time!  From fitness and productivity challenges to Japanese learning and creative systems, this "
UCP88PlDopr2CrUlpwc46kdw,fruitartstudio29 ,@fruitartstudio29,,2,4,102,25.5,51.0,0,0,"🌈 Welcome to Kidz Animation! 🎉  Welcome to Kidz Animation, where imagination comes to life! 🌟  Our channel is filled with fun, colorful, and heartwarm"
UChhO2bogFdqL_MRmRXp5oLQ,ToonyTales,@toonytalespbx1,US,4,1,15,15.0,3.75,0,0,"Tony Tales is a fun and magical world of animated stories, funny adventures, and lovable characters for kids! 🐊✨  Join Tony and his friends on excitin"
UCJznb8ZLgbDD9TwlGU7HW3w,oomongzu oomongzu,@oomongzu-com,,59500,47,8341846,177486.085106383,140.19909243697478,0,0,"If you love our videos, please support us at Patreon: https://www.patreon.com/oomongzu  Website: oomongzu.com For more creative, engaging and interact"
UCvcRb6a6a93ZW2GUlsSn1GQ,SM Animation Story,@smanimationstory-m27,US,77,48,36495,760.3125,473.961038961039,0,0,"Welcome to SM Animation Story, a creative space where stories come alive through animation. ✨ This channel is dedicated to short animated stories fill"
UC3kIy9kdcoZ93XdMZdipSYA,everything by s.k,@everythingbysk,IN,145000,321,19945081,62134.20872274143,137.5522827586207,0,0,"Hello Everyone,  Welcome to Everything by SK! I'm Satish Kumar, and on this channel you'll find helpful videos about technology, Android apps, smartph"
UCReH5Yy_M-qs4Uj5TIfZmYQ,Life Lessons with Max,@lifelessonswithmax,US,184,110,62724,570.2181818181818,340.89130434782606,1,0,"Welcome to Life Lessons with Max, a space for money, mindset, and life improvement through meaningful stories and real experiences.  Max is a 2D anima"
UCEKo1YRJ9UTcjJYeV-GGOuA,"Cartoon Drive USA""",@cartoondriveusa-a2t,IN,13,7,14324,2046.2857142857142,1101.8461538461538,0,0,"Welcome to Cartoon Drive USA! Here, you'll find animated stories, positive life lessons, and inspiring cartoons set in the heart of the USA. Join us w"
UCZFK-2vH8r5paKQLoYQmd1g,virtual knowledge,@virtualknowledge1996,,0,4,218,54.5,0.0,1,0,Virtual Knowledge is a channel that uses unique Whiteboard Animation to make complex concepts simple and engaging. We explore and break down topics in
UCxVePS_dXzdgqfUGy7X23bA,"    Pencil, Pen & Friends ",@pencilandpenfriends,NG,2,3,16,5.333333333333333,8.0,1,0,"Welcome to Pencil, Pen & Friends! 🎨✏️  Enter a funny world where pencils, pens, erasers, notebooks and microphones come to life! 😂🎙️  Enjoy original a"
UCTsRTfwxwj4_ep_MNM17lqg,Impact Video Ministries,@impactvideoministries,US,1440000,527,108842756,206532.74383301707,75.58524722222222,1,0,"🎬 USING OUR VIDEOS: IVM gives permission for its videos to be played, downloaded, and shared by other Christian churches, organizations, and religious"
UCFKFjmGHWdxcOyAPQjPAStA,PsychAlive,@psychalive,,46500,451,7488018,16603.144124168513,161.03264516129033,0,0,PsychAlive.org is a non-profit website that offers psychology for everyday life. Our YouTube channel features interviews with experts in the field of 
UCzVXe6l6v3abyEWYYdVqI4w,Creative Safety Supply,@creativesafetysupply,US,4580,440,1256861,2856.5022727272726,274.42379912663756,0,0,Creative Safety Supply is a retailer of safety and lean manufacturing products for the workplace. We are the home of LabelTac® and SafetyTac®. We help
UCYP4PJjbv4ePjkF9b3TzyTA,Mr techtalk,@mr.techtalk,IN,379,15,488587,32572.466666666667,1289.1477572559368,0,0,Hello friends. welcome to my Youtube channel. In this channel you will get tutorials about various tech related problems and tricks  and also i will s
UC0iKdnVM4wc6OrIo2UXB8Hw,Little CEOz | Animated Life Lessons,@littleceoz,IN,84,48,17201,358.3541666666667,204.77380952380952,0,0,Little CEOz 🧃📊  Your home for heartwarming animated stories for kids featuring Zio — a tiny toddler who manages his playroom like a corporate empire. 
UCZFKNBeD4TLfnoq1ZPYXNpA,FUN WITH ZOOBI,@zoobikhan-h8p,IN,17,38,1173,30.86842105263158,69.0,1,0,"Welcome to Fun with ZOOBI! 🌈🐶🎨  A magical world where kids can learn, imagine, create, and have fun every day!  On this channel you'll enjoy:  🐾 Heart"
UCAMR-hGxhlLtRl4IQ1ifrNg,Tiny Life Lessons,@tinylifelessonstll,IN,31,21,6156,293.14285714285717,198.58064516129033,0,0,"🌟 Brand Vision Tiny Life Lessons is a family-friendly kids' animation channel that teaches positive values, good habits, kindness, and life skills thr"
UCMiqGtOtQ3Yos7G4cYVtTgQ,Get Better Together,@getbettertog,IN,178000,74,15050627,203386.85135135136,84.55408426966292,1,0,"""Hi, I'm Prince! I break down big ideas and self-help books into quick, fun whiteboard animations—perfect for anyone short on time but big on growth!"""
UCENLmWwHEiaYFQ__YF-QihA,@AlexStoriesOfficial,@xiaoniu-v2j,US,0,6,44,7.333333333333333,0.0,0,0,"Welcome to Alex Stories ✨  Cinematic animated short stories about dreams, loneliness, hope, rejection, and self-belief.  Every video is created to fee"
UCx81sVOVRWt0eD1c_C9KApg,The AI Hustle,@theaihustle-zg5ej,US,78600,194,5441644,28049.711340206184,69.23211195928754,0,0,Welcome to the fascinating world of AI on my YouTube channel! Join me as we explore the endless possibilities of integrating artificial intelligence i
UC_qvaZ2O0fNfrT9iWPyIktw,Stories & Lessons,@storieslessons-b1v,US,62,46,48097,1045.5869565217392,775.758064516129,1,0,  🎬 Welcome to Stories & Lessons– Where Stories Become More Meaningful! 🎬  Have you ever wondered what cartoons are not only for entertainment but als
UC983YN8jW965AYzw015iBWg,Marker Ninja Studios,@elatric,US,1960,4,262130,65532.5,133.73979591836735,1,0,"Hey there! We are Marker Ninja Studios, and we love making videos. With a current focus on philosophy and the likes of Camus and Nietzsche, our videos"
UCsV-grgL48H40kCqvaYAfWw,StoryToons,@storytoonsworld-1,PK,39,48,1831,38.145833333333336,46.94871794871795,0,0,"# StoryToons – Channel Description  Welcome to **StoryToons**! 🎬✨  Discover fun, heartwarming, and exciting animated stories brought to life with the "
UC9B5zs4oxGQQsB0UOqgYBIQ,BooksxBits,@booksxbits,AE,10900,610,886174,1452.744262295082,81.30036697247706,1,0,BooksxBits is an initiative with the purpose of spreading knowledge and the culture of reading to all audience around the globe by summarizing the bes
UCTrSsPMmZavLbc3Ex7VhjDg,Brandon Herrera,@brandonherrera,US,4270000,594,859311730,1446652.7441077442,201.24396487119438,0,0,My name is Brandon Herrera.  I'm an online content creator as well as the founder of The AK Guy Inc. I also am the one developing the .50 caliber rifl
UCA1kklmvIe78U1xYb7XEC7A,THE BIOLOGICAL GHOST,@thebiologicalghost,US,62,29,3927,135.41379310344828,63.33870967741935,1,0,"You live inside a haunted house. Look past your reflection in the mirror, beneath the skin, and you’ll find a bustling metropolis of trillions of micr"
UCBrKa3fjqLBRLf7H8cx7CuQ,Ancient Forest Tales,@ancientforesttales,,1,4,48,12.0,48.0,1,0,Welcome to Ancient Forest Tales — magical animated fairytales for kids! 🌲✨  Enchanting cartoons and bedtime stories for children ages 3 and up.  In a 
UC6e_be8KSfzv7uGD93OEx8Q,"CaveToon Studio

",@cavetoonstudio,,28,3,3693,1231.0,131.89285714285714,1,0,"Welcome to CaveToon Studio – the home of funny, emotional, and heartwarming animated stories from the primitive world! Follow the adventures of a weak"
UC2Jl-LpV_J8l-az2GNG3VUQ,Ai Lockup,@ailockup,US,211000,768,17855607,23249.48828125,84.62372985781991,0,0,"Our channel is dedicated to providing you with in-depth information and analysis of the latest AI tools, technologies, and trends. From natural langua"
UCrBtdgrkWHgLxsVJwIK1g9A,DoodleTales,@doodletales-s8h,,0,6,0,0.0,0.0,1,0,"Welcome to DoodleTales — where simple drawings turn into unforgettable stories! ✏️📖  Watch funny, clever, emotional, and surprising stories brought to"
UCyyOt178gUN2U0R2Z6CZyIg,i m stickman,@i_m_stickman,IN,0,4,29,7.25,0.0,0,0,"Welcome to our animated channel where we explain productivity, life lessons, motivation, and modern work culture using simple stickman animations and "
